1.292000	48.784000	49.073000	49.887000	10.448000	50.116000	49.487000	49.202000	50.178499	-0.174770
1.323000	48.743000	49.064000	49.868000	10.424000	50.107000	49.487000	49.138000	50.179778	-0.238969
1.328000	48.803000	49.119000	49.854000	10.457000	50.088000	49.473000	49.138000	50.160496	-0.162637
1.301000	48.766000	49.069000	49.909000	10.470000	50.093000	49.501000	49.175000	50.173486	-0.220222
1.365000	48.766000	49.078000	49.914000	10.457000	50.107000	49.482000	49.165000	50.170771	-0.254839
1.332000	48.789000	49.087000	49.896000	10.457000	50.097000	49.473000	49.202000	50.169402	-0.167263
1.328000	48.747000	49.115000	49.868000	10.457000	50.061000	49.455000	49.138000	50.157470	-0.194857
1.320000	48.812000	49.087000	49.900000	10.443000	50.051000	49.432000	49.115000	50.141962	-0.174242
1.287000	48.835000	49.133000	49.942000	10.465000	50.006000	49.377000	49.051000	50.101665	-0.221518
1.346000	48.894000	49.129000	49.868000	10.438000	49.960000	49.303000	49.000000	50.072469	-0.076558
1.301000	48.844000	49.092000	49.904000	10.392000	49.942000	49.248000	48.918000	50.054215	-0.195851
1.296000	48.890000	49.124000	49.964000	10.383000	49.822000	49.152000	48.817000	49.991869	-0.208644
1.525000	48.950000	49.179000	50.047000	10.319000	49.841000	49.097000	48.725000	49.936648	-0.321470
1.708000	48.982000	49.252000	50.107000	10.264000	49.804000	49.115000	48.651000	49.894064	-0.381688
1.484000	49.078000	49.308000	50.121000	10.199000	49.689000	49.018000	48.642000	49.832727	-0.176823
1.250000	49.087000	49.395000	50.180000	10.163000	49.648000	48.922000	48.537000	49.764658	-0.259373
1.241000	49.193000	49.428000	50.139000	10.094000	49.542000	48.839000	48.508000	49.709094	-0.004423
1.200000	49.170000	49.459000	50.180000	10.094000	49.459000	48.858000	48.477000	49.681882	0.029321
1.140000	49.184000	49.491000	50.263000	9.970000	49.473000	48.876000	48.458000	49.662897	-0.033393
1.241000	49.198000	49.501000	50.268000	9.915000	49.537000	48.913000	48.458000	49.669051	-0.080981
1.236000	49.189000	49.432000	50.199000	9.869000	49.532000	48.880000	48.440000	49.683010	-0.020538
1.287000	49.184000	49.404000	50.097000	9.828000	49.524000	48.863000	48.513000	49.706465	0.202488
1.173000	49.056000	49.266000	50.010000	9.727000	49.510000	48.899000	48.596000	49.773355	0.337680
1.323000	49.046000	49.290000	50.001000	9.704000	49.574000	48.945000	48.633000	49.803042	0.347337
1.117000	49.051000	49.308000	50.020000	9.690000	49.624000	49.042000	48.730000	49.836186	0.378833
1.131000	49.042000	49.290000	49.946000	9.686000	49.703000	49.092000	48.798000	49.879911	0.445302
1.122000	49.000000	49.271000	49.946000	9.626000	49.781000	49.285000	48.817000	49.941820	0.368327
1.113000	48.968000	49.202000	49.900000	9.580000	49.841000	49.239000	49.349000	50.030497	0.895975
1.328000	48.945000	49.170000	49.858000	9.557000	49.983000	49.395000	48.853000	50.050516	0.341566
1.182000	48.918000	49.156000	49.900000	9.521000	49.887000	49.175000	48.784000	49.997165	0.198201
1.140000	48.940000	49.193000	49.909000	9.529000	49.781000	49.060000	48.738000	49.939524	0.247269
0.994000	48.913000	49.193000	49.877000	9.470000	49.680000	49.087000	48.784000	49.933761	0.437929
1.026000	48.835000	49.143000	49.845000	9.488000	49.776000	49.133000	48.863000	49.981037	0.399908
1.103000	48.821000	49.078000	49.749000	9.521000	49.822000	49.239000	48.894000	50.041465	0.457438
1.030000	48.752000	48.977000	49.675000	9.529000	49.960000	49.298000	48.945000	50.118162	0.372707
1.071000	48.684000	48.926000	49.583000	9.534000	50.006000	49.409000	49.023000	50.193025	0.417666
1.228000	48.578000	48.849000	49.510000	9.562000	50.121000	49.478000	49.133000	50.277679	0.381150
1.117000	48.508000	48.720000	49.441000	9.507000	50.148000	49.510000	49.206000	50.348741	0.438432
1.168000	48.412000	48.600000	49.358000	9.451000	50.217000	49.616000	49.326000	50.443139	0.512901
1.113000	48.371000	48.587000	49.290000	9.470000	50.254000	49.708000	49.344000	50.498088	0.526923
1.177000	48.307000	48.518000	49.165000	9.437000	50.336000	49.795000	49.445000	50.577351	0.630390
1.145000	48.220000	48.440000	49.119000	9.424000	50.419000	49.813000	49.491000	50.638159	0.568368
1.154000	48.119000	48.348000	49.023000	9.415000	50.452000	49.923000	49.565000	50.719240	0.600835
1.236000	48.035000	48.312000	48.950000	9.456000	50.548000	50.006000	49.703000	50.798964	0.630317
1.319000	47.926000	48.137000	48.826000	9.488000	50.645000	50.116000	49.776000	50.909286	0.618842
1.378000	47.774000	48.054000	48.730000	9.548000	50.786000	50.217000	49.900000	51.019443	0.519949
1.489000	47.728000	47.944000	48.638000	9.613000	50.952000	50.336000	50.038000	51.130476	0.500262
1.549000	47.618000	47.801000	48.532000	9.599000	51.058000	50.452000	50.125000	51.242842	0.479606
1.626000	47.480000	47.738000	48.417000	9.580000	51.140000	50.566000	50.235000	51.344722	0.494463
1.749000	47.356000	47.636000	48.344000	9.603000	51.259000	50.616000	50.318000	51.434759	0.402625
1.837000	47.255000	47.513000	48.201000	9.608000	51.328000	50.740000	50.465000	51.546538	0.521480
1.911000	47.136000	47.370000	48.078000	9.626000	51.471000	50.855000	50.566000	51.667260	0.499913
2.029000	47.054000	47.237000	47.962000	9.613000	51.608000	50.966000	50.681000	51.783466	0.519352
2.103000	46.970000	47.168000	47.898000	9.644000	51.686000	51.108000	50.795000	51.881407	0.536968
2.217000	46.819000	47.049000	47.760000	9.686000	51.773000	51.195000	50.878000	51.986522	0.517620
2.378000	46.764000	47.003000	47.673000	9.695000	51.911000	51.287000	50.961000	52.071801	0.494572
2.415000	46.636000	46.869000	47.590000	9.741000	51.994000	51.425000	51.075000	52.181582	0.465503
2.557000	46.489000	46.791000	47.448000	9.796000	52.090000	51.507000	51.200000	52.286590	0.481856
2.607000	46.402000	46.640000	47.352000	9.833000	52.186000	51.640000	51.300000	52.399147	0.490224
2.722000	46.286000	46.506000	47.264000	9.823000	52.302000	51.756000	51.415000	52.513104	0.476568
2.832000	46.144000	46.405000	47.154000	9.893000	52.435000	51.843000	51.507000	52.620425	0.380350
2.923000	46.030000	46.296000	47.026000	9.852000	52.512000	51.934000	51.604000	52.721696	0.424909
3.034000	45.919000	46.171000	46.934000	9.906000	52.614000	52.049000	51.741000	52.832536	0.446567
3.121000	45.799000	46.030000	46.791000	9.893000	52.729000	52.178000	51.847000	52.954756	0.479226
3.226000	45.763000	45.983000	46.704000	9.947000	52.825000	52.242000	51.957000	53.034659	0.545527
3.327000	45.630000	45.869000	46.585000	9.915000	52.940000	52.348000	52.053000	53.139675	0.546380
3.465000	45.506000	45.795000	46.497000	9.961000	53.009000	52.454000	52.137000	53.231838	0.528560
3.557000	45.424000	45.666000	46.419000	10.053000	53.133000	52.527000	52.251000	53.329098	0.486921
3.589000	45.294000	45.552000	46.318000	10.089000	53.207000	52.664000	52.366000	53.438614	0.489001
3.749000	45.189000	45.432000	46.226000	10.149000	53.344000	52.793000	52.471000	53.552751	0.438162
3.854000	45.055000	45.327000	46.098000	10.163000	53.454000	52.894000	52.550000	53.660177	0.396861
3.928000	44.946000	45.212000	45.974000	10.195000	53.555000	53.018000	52.715000	53.778498	0.477740
4.120000	44.835000	45.111000	45.850000	10.204000	53.661000	53.119000	52.821000	53.885996	0.531913
4.130000	44.739000	44.978000	45.740000	10.190000	53.775000	53.253000	52.927000	54.001265	0.553816
4.285000	44.615000	44.876000	45.630000	10.218000	53.891000	53.349000	53.046000	54.109933	0.561471
4.433000	44.514000	44.757000	45.552000	10.245000	53.978000	53.468000	53.147000	54.213640	0.570468
4.478000	44.386000	44.693000	45.381000	10.328000	54.070000	53.565000	53.253000	54.316158	0.608871
4.593000	44.294000	44.546000	45.267000	10.378000	54.207000	53.652000	53.344000	54.424485	0.583672
4.722000	44.220000	44.427000	45.152000	10.465000	54.327000	53.780000	53.454000	54.535963	0.595985
4.809000	44.115000	44.326000	45.088000	10.544000	54.432000	53.854000	53.610000	54.635983	0.602683
4.910000	43.954000	44.220000	44.950000	10.622000	54.561000	53.987000	53.758000	54.761126	0.592463
5.015000	43.821000	44.077000	44.826000	10.682000	54.726000	54.115000	53.840000	54.888478	0.478577
5.148000	43.729000	43.968000	44.716000	10.732000	54.804000	54.239000	53.978000	55.000728	0.551828
5.217000	43.559000	43.867000	44.661000	10.774000	54.960000	54.373000	54.051000	55.114626	0.350871
5.410000	43.444000	43.738000	44.528000	10.829000	55.002000	54.501000	54.244000	55.235070	0.528737
5.492000	43.338000	43.609000	44.427000	10.875000	55.103000	54.598000	54.322000	55.339907	0.528975
5.603000	43.237000	43.522000	44.298000	10.921000	55.222000	54.726000	54.441000	55.450636	0.560995
5.721000	43.137000	43.407000	44.257000	10.967000	55.388000	54.791000	54.552000	55.550366	0.448805
5.777000	43.013000	43.306000	44.123000	11.044000	55.484000	54.946000	54.685000	55.669439	0.463783
5.970000	42.921000	43.137000	43.949000	11.086000	55.585000	55.071000	54.791000	55.795153	0.577405
6.052000	42.779000	43.036000	43.852000	11.205000	55.718000	55.199000	54.869000	55.909694	0.459008
6.107000	42.646000	42.930000	43.692000	11.218000	55.861000	55.309000	55.052000	56.038451	0.518553
6.296000	42.540000	42.802000	43.591000	11.297000	55.924000	55.415000	55.209000	56.151337	0.651227
6.465000	42.416000	42.701000	43.485000	11.379000	56.067000	55.557000	55.364000	56.276137	0.679922
6.515000	42.334000	42.558000	43.348000	11.457000	56.159000	55.622000	55.355000	56.366729	0.594169
6.662000	42.168000	42.435000	43.260000	11.448000	56.329000	55.764000	55.497000	56.494721	0.509385
6.781000	42.039000	42.343000	43.118000	11.539000	56.426000	55.907000	55.603000	56.613431	0.508947
6.860000	41.957000	42.232000	43.017000	11.604000	56.545000	56.007000	55.686000	56.716143	0.474578
6.984000	41.865000	42.141000	42.935000	11.672000	56.632000	56.122000	55.847000	56.820542	0.552682
7.056000	41.755000	42.039000	42.870000	11.765000	56.738000	56.191000	55.957000	56.913621	0.509129
7.203000	41.594000	41.902000	42.783000	11.870000	56.798000	56.315000	56.086000	57.024711	0.512217
7.314000	41.562000	41.810000	42.614000	11.921000	56.931000	56.412000	56.182000	57.127610	0.602042
7.383000	41.424000	41.686000	42.489000	12.049000	57.073000	56.535000	56.287000	57.247118	0.523944
7.488000	41.327000	41.557000	42.394000	12.081000	57.160000	56.673000	56.421000	57.363798	0.581047
7.721000	41.107000	41.419000	42.232000	12.145000	57.265000	56.811000	56.572000	57.503160	0.635492
7.813000	41.001000	41.277000	42.076000	12.224000	57.477000	56.935000	56.701000	57.644359	0.578607
7.910000	40.924000	41.167000	41.998000	12.311000	57.605000	57.054000	56.825000	57.758888	0.552111
8.107000	40.731000	41.011000	41.791000	12.361000	57.743000	57.192000	56.958000	57.904126	0.591327
8.222000	40.602000	40.864000	41.709000	12.430000	57.835000	57.325000	57.050000	58.024417	0.560050
8.300000	40.533000	40.772000	41.636000	12.536000	57.936000	57.431000	57.224000	58.131268	0.624817
8.493000	40.419000	40.593000	41.493000	12.604000	58.069000	57.550000	57.270000	58.249770	0.582567
8.548000	40.272000	40.506000	41.378000	12.738000	58.170000	57.692000	57.412000	58.369980	0.553642
8.713000	40.170000	40.387000	41.254000	12.820000	58.317000	57.825000	57.564000	58.497418	0.588429
8.764000	40.047000	40.295000	41.135000	12.876000	58.431000	57.926000	57.638000	58.602658	0.531467
8.892000	39.946000	40.143000	40.984000	12.967000	58.547000	58.056000	57.779000	58.728507	0.596464
9.012000	39.762000	40.019000	40.892000	12.990000	58.652000	58.165000	57.913000	58.849268	0.593974
9.117000	39.643000	39.881000	40.772000	13.040000	58.767000	58.262000	58.028000	58.964202	0.606590
9.273000	39.514000	39.748000	40.671000	13.118000	58.896000	58.441000	58.156000	59.097566	0.598964
9.387000	39.436000	39.684000	40.520000	13.201000	59.020000	58.519000	58.308000	59.205078	0.697779
9.493000	39.275000	39.550000	40.405000	13.297000	59.126000	58.620000	58.336000	59.308556	0.567269
9.630000	39.192000	39.427000	40.308000	13.394000	59.217000	58.744000	58.459000	59.416506	0.597249
9.676000	39.050000	39.298000	40.184000	13.467000	59.332000	58.877000	58.611000	59.542519	0.616626
9.920000	38.931000	39.178000	40.033000	13.628000	59.469000	59.015000	58.754000	59.673888	0.664892
10.053000	38.770000	39.032000	39.932000	13.682000	59.631000	59.148000	58.850000	59.805324	0.558611
10.223000	38.651000	38.890000	39.798000	13.779000	59.764000	59.259000	59.010000	59.935200	0.601941
10.264000	38.513000	38.793000	39.620000	13.885000	59.851000	59.423000	59.157000	60.067638	0.686926
10.484000	38.357000	38.664000	39.523000	13.940000	59.988000	59.548000	59.281000	60.194652	0.692287
10.516000	38.265000	38.536000	39.404000	14.045000	60.126000	59.676000	59.373000	60.313603	0.614936
10.658000	38.178000	38.421000	39.289000	14.123000	60.232000	59.764000	59.474000	60.416535	0.633310
10.760000	38.049000	38.297000	39.156000	14.210000	60.346000	59.920000	59.621000	60.544887	0.679752
10.879000	37.902000	38.224000	39.064000	14.329000	60.457000	60.012000	59.727000	60.648921	0.621286
11.003000	37.792000	38.105000	38.931000	14.422000	60.604000	60.131000	59.828000	60.765375	0.570370
11.167000	37.599000	37.934000	38.811000	14.541000	60.875000	60.292000	60.025000	60.935929	0.403853
11.278000	37.516000	37.806000	38.706000	14.647000	60.893000	60.397000	60.112000	61.039373	0.473263
11.356000	37.439000	37.695000	38.591000	14.734000	60.962000	60.507000	60.268000	61.145164	0.620709
11.489000	37.260000	37.594000	38.449000	14.840000	61.109000	60.645000	60.346000	61.267101	0.525928
11.609000	37.149000	37.439000	38.366000	14.939000	61.224000	60.760000	60.512000	61.391248	0.550022
11.811000	36.975000	37.306000	38.187000	15.013000	61.403000	60.921000	60.677000	61.544903	0.588273
11.949000	36.878000	37.195000	38.067000	15.091000	61.517000	61.017000	60.810000	61.662208	0.658284
11.995000	36.754000	37.099000	37.962000	15.202000	61.642000	61.169000	60.889000	61.778353	0.553467
12.140000	36.630000	36.951000	37.861000	15.339000	61.720000	61.302000	60.998000	61.894412	0.545450
12.237000	36.538000	36.860000	37.723000	15.413000	61.839000	61.408000	61.141000	62.007250	0.616860
12.320000	36.419000	36.736000	37.622000	15.491000	61.972000	61.500000	61.251000	62.117353	0.578595
12.434000	36.332000	36.616000	37.521000	15.629000	62.072000	61.647000	61.366000	62.232468	0.576803
12.591000	36.194000	36.483000	37.411000	15.721000	62.192000	61.761000	61.485000	62.350914	0.573007
12.669000	36.089000	36.336000	37.282000	15.844000	62.325000	61.871000	61.618000	62.473560	0.557535
12.830000	35.928000	36.222000	37.113000	15.895000	62.453000	61.967000	61.747000	62.595871	0.610588
12.967000	35.818000	36.130000	37.062000	16.009000	62.532000	62.082000	61.857000	62.696453	0.614507
13.118000	35.689000	35.964000	36.915000	16.101000	62.729000	62.260000	62.013000	62.849144	0.592551
13.233000	35.592000	35.859000	36.796000	16.193000	62.803000	62.335000	62.100000	62.948752	0.626610
13.320000	35.505000	35.809000	36.736000	16.266000	62.908000	62.440000	62.219000	63.041012	0.630009
13.440000	35.367000	35.643000	36.575000	16.363000	63.037000	62.601000	62.311000	63.171894	0.600971
13.549000	35.235000	35.514000	36.478000	16.469000	63.124000	62.674000	62.449000	63.279747	0.629748
13.687000	35.124000	35.413000	36.355000	16.619000	63.271000	62.830000	62.615000	63.411441	0.649744
13.779000	34.950000	35.262000	36.203000	16.694000	63.404000	62.963000	62.738000	63.548196	0.625452
13.967000	34.822000	35.138000	36.121000	16.858000	63.528000	63.101000	62.871000	63.674534	0.593119
14.077000	34.693000	35.024000	35.960000	16.950000	63.661000	63.248000	63.000000	63.806797	0.608119
14.220000	34.573000	34.895000	35.822000	17.061000	63.808000	63.363000	63.115000	63.932169	0.586832
14.334000	34.486000	34.744000	35.707000	17.129000	63.905000	63.487000	63.230000	64.049771	0.648032
14.430000	34.335000	34.652000	35.579000	17.226000	64.042000	63.615000	63.349000	64.171367	0.607942
14.555000	34.220000	34.546000	35.473000	17.368000	64.162000	63.735000	63.473000	64.287494	0.576442
14.609000	34.105000	34.404000	35.340000	17.455000	64.322000	63.836000	63.606000	64.411747	0.520524
14.766000	33.977000	34.298000	35.216000	17.524000	64.446000	63.974000	63.721000	64.534333	0.536186
14.931000	33.839000	34.192000	35.124000	17.647000	64.566000	64.125000	63.840000	64.657957	0.514555
15.073000	33.706000	34.041000	34.982000	17.809000	64.680000	64.254000	64.001000	64.790826	0.558352
15.169000	33.578000	33.890000	34.868000	17.905000	64.796000	64.368000	64.125000	64.914397	0.559407
15.335000	33.412000	33.779000	34.725000	17.988000	64.906000	64.506000	64.272000	65.044320	0.635971
15.422000	33.339000	33.655000	34.597000	18.075000	65.066000	64.603000	64.368000	65.159240	0.592957
15.569000	33.206000	33.554000	34.464000	18.195000	65.167000	64.731000	64.479000	65.274296	0.604896
15.656000	33.072000	33.412000	34.399000	18.309000	65.259000	64.846000	64.626000	65.390069	0.608933
15.830000	32.962000	33.320000	34.298000	18.410000	65.406000	64.947000	64.731000	65.499396	0.576667
15.914000	32.838000	33.206000	34.170000	18.455000	65.466000	65.094000	64.827000	65.610443	0.646373
15.992000	32.709000	33.105000	34.054000	18.598000	65.567000	65.190000	64.965000	65.719368	0.653452
16.079000	32.631000	32.972000	33.981000	18.666000	65.696000	65.278000	65.062000	65.821128	0.610417
16.243000	32.530000	32.866000	33.871000	18.791000	65.783000	65.392000	65.153000	65.921977	0.627914
16.367000	32.374000	32.755000	33.728000	18.910000	65.930000	65.521000	65.286000	66.048035	0.595804
16.477000	32.228000	32.622000	33.660000	18.988000	66.044000	65.631000	65.402000	66.163396	0.549569
16.606000	32.144000	32.494000	33.504000	19.103000	66.228000	65.723000	65.512000	66.283222	0.485003
16.703000	32.011000	32.379000	33.361000	19.199000	66.329000	65.902000	65.650000	66.417878	0.527860
16.849000	31.902000	32.255000	33.274000	19.300000	66.407000	66.013000	65.805000	66.533214	0.652303
16.960000	31.801000	32.094000	33.141000	19.360000	66.532000	66.109000	65.875000	66.642955	0.647190
17.075000	31.681000	32.035000	33.045000	19.489000	66.665000	66.237000	66.008000	66.756321	0.610114
17.203000	31.576000	31.910000	32.943000	19.576000	66.775000	66.315000	66.090000	66.854554	0.579838
17.267000	31.460000	31.823000	32.880000	19.681000	66.853000	66.449000	66.206000	66.957308	0.558168
17.414000	31.309000	31.671000	32.733000	19.778000	67.027000	66.563000	66.315000	67.085312	0.481662
17.570000	31.190000	31.516000	32.544000	19.933000	67.101000	66.706000	66.476000	67.219173	0.634708
17.657000	31.038000	31.424000	32.466000	20.044000	67.307000	66.843000	66.609000	67.355116	0.479869
17.813000	30.914000	31.296000	32.320000	20.167000	67.385000	66.954000	66.742000	67.473192	0.560650
17.951000	30.822000	31.171000	32.163000	20.237000	67.505000	67.068000	66.899000	67.596629	0.716778
18.079000	30.634000	31.001000	32.062000	20.365000	67.597000	67.184000	66.972000	67.712672	0.650434
18.212000	30.515000	30.878000	31.943000	20.457000	67.776000	67.362000	67.142000	67.861220	0.645517
18.374000	30.401000	30.753000	31.837000	20.572000	67.899000	67.445000	67.220000	67.969366	0.596338
18.410000	30.313000	30.698000	31.713000	20.654000	68.042000	67.565000	67.344000	68.080457	0.546705
18.511000	30.194000	30.528000	31.649000	20.764000	68.065000	67.652000	67.440000	68.172583	0.595556
18.653000	30.138000	30.478000	31.571000	20.856000	68.207000	67.776000	67.546000	68.272971	0.593030
18.763000	30.019000	30.364000	31.400000	20.952000	68.258000	67.886000	67.647000	68.374861	0.708126
18.905000	29.863000	30.249000	31.318000	21.053000	68.459000	67.996000	67.780000	68.500796	0.599590
18.984000	29.749000	30.125000	31.171000	21.149000	68.570000	68.129000	67.927000	68.628322	0.638120
19.126000	29.647000	29.978000	31.061000	21.265000	68.643000	68.244000	68.042000	68.740287	0.725195
19.245000	29.478000	29.886000	30.924000	21.412000	68.758000	68.326000	68.203000	68.854387	0.761400
19.383000	29.413000	29.716000	30.818000	21.512000	68.951000	68.519000	68.299000	68.998653	0.668729
19.506000	29.220000	29.620000	30.731000	21.646000	69.024000	68.616000	68.405000	69.106579	0.615667
19.640000	29.106000	29.505000	30.598000	21.733000	69.153000	68.735000	68.561000	69.229325	0.688425
19.718000	28.991000	29.418000	30.460000	21.871000	69.249000	68.845000	68.685000	69.340098	0.708348
19.828000	28.875000	29.271000	30.432000	21.985000	69.350000	69.024000	68.795000	69.463955	0.657316
19.984000	28.780000	29.152000	30.235000	22.127000	69.562000	69.130000	68.896000	69.594364	0.546581
20.131000	28.541000	28.991000	30.138000	22.233000	69.672000	69.249000	69.007000	69.722116	0.460927
20.250000	28.513000	28.908000	30.001000	22.371000	69.814000	69.383000	69.157000	69.845063	0.503173
20.351000	28.357000	28.742000	29.909000	22.422000	69.915000	69.488000	69.273000	69.962100	0.529069
